05/14/10,"Diamondbacks at Braves","Turner Field",04:35:00 PM,05:35:00 PM,06:35:00 PM,07:35:00 PM
05/14/10,"Dodgers at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/14/10,"Indians at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/14/10,"Mariners at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/14/10,"Mets at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/14/10,"Nationals at Rockies","Coors Field",06:10:00 PM,07:10:00 PM,08:10:00 PM,09:10:00 PM
05/14/10,"Phillies at Brewers","Miller Park",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/14/10,"Pirates at Cubs","Wrigley Field",11:20:00 AM,12:20:00 PM,01:20:00 PM,02:20:00 PM
05/14/10,"Rangers at Blue Jays","Rogers Centre",04:07:00 PM,05:07:00 PM,06:07:00 PM,07:07:00 PM
05/14/10,"Red Sox at Tigers","Comerica Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/14/10,"Twins at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/14/10,"White Sox at Royals","Kauffman Stadium",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/15/10,"Astros at Giants","AT&T Park",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/15/10,"Athletics at Angels","Angel Stadium of Anaheim",06:05:00 PM,07:05:00 PM,08:05:00 PM,09:05:00 PM
05/15/10,"Cardinals at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/15/10,"Diamondbacks at Braves","Turner Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/15/10,"Dodgers at Padres","PETCO Park",05:35:00 PM,06:35:00 PM,07:35:00 PM,08:35:00 PM
05/15/10,"Indians at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/15/10,"Mariners at Rays","Tropicana Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/15/10,"Mets at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/15/10,"Nationals at Rockies","Coors Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/15/10,"Phillies at Brewers","Miller Park",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/15/10,"Pirates at Cubs","Wrigley Field",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/15/10,"Rangers at Blue Jays","Rogers Centre",10:07:00 AM,11:07:00 AM,12:07:00 PM,01:07:00 PM
05/15/10,"Red Sox at Tigers","Comerica Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/15/10,"Twins at Yankees","Yankee Stadium",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/15/10,"White Sox at Royals","Kauffman Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/16/10,"Astros at Giants","AT&T Park",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/16/10,"Athletics at Angels","Angel Stadium of Anaheim",12:35:00 PM,01:35:00 PM,02:35:00 PM,03:35:00 PM
05/16/10,"Cardinals at Reds","Great American Ball Park",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/16/10,"Diamondbacks at Braves","Turner Field",10:35:00 AM,11:35:00 AM,12:35:00 PM,01:35:00 PM
05/16/10,"Dodgers at Padres","PETCO Park",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/16/10,"Indians at Orioles","Oriole Park at Camden Yards",10:35:00 AM,11:35:00 AM,12:35:00 PM,01:35:00 PM
05/16/10,"Mariners at Rays","Tropicana Field",10:40:00 AM,11:40:00 AM,12:40:00 PM,01:40:00 PM
05/16/10,"Mets at Marlins","Sun Life Stadium",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/16/10,"Nationals at Rockies","Coors Field",12:10:00 PM,01:10:00 PM,02:10:00 PM,03:10:00 PM
05/16/10,"Phillies at Brewers","Miller Park",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/16/10,"Pirates at Cubs","Wrigley Field",11:20:00 AM,12:20:00 PM,01:20:00 PM,02:20:00 PM
05/16/10,"Rangers at Blue Jays","Rogers Centre",10:07:00 AM,11:07:00 AM,12:07:00 PM,01:07:00 PM
05/16/10,"Red Sox at Tigers","Comerica Park",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/16/10,"Twins at Yankees","Yankee Stadium",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/16/10,"White Sox at Royals","Kauffman Stadium",11:10:00 AM,12:10:00 PM,01:10:00 PM,02:10:00 PM
05/17/10,"Angels at Rangers","Rangers Ballpark in Arlington",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/17/10,"Astros at Dodgers","Dodger Stadium",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/17/10,"Brewers at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/17/10,"Diamondbacks at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/17/10,"Giants at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/17/10,"Indians at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/17/10,"Mariners at Athletics","Oakland Coliseum",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/17/10,"Mets at Braves","Turner Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/17/10,"Nationals at Cardinals","Busch Stadium",05:15:00 PM,06:15:00 PM,07:15:00 PM,08:15:00 PM
05/17/10,"Pirates at Phillies","Citizens Bank Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/17/10,"Red Sox at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/17/10,"Rockies at Cubs","Wrigley Field",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/17/10,"Royals at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/17/10,"Twins at Blue Jays","Rogers Centre",04:07:00 PM,05:07:00 PM,06:07:00 PM,07:07:00 PM
05/17/10,"White Sox at Tigers","Comerica Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/18/10,"Angels at Rangers","Rangers Ballpark in Arlington",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/18/10,"Astros at Dodgers","Dodger Stadium",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/18/10,"Brewers at Reds","Great American Ball Park",09:35:00 AM,10:35:00 AM,11:35:00 AM,12:35:00 PM
05/18/10,"Diamondbacks at Marlins","Sun Life Stadium",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/18/10,"Giants at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/18/10,"Indians at Rays","Tropicana Field",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/18/10,"Mariners at Athletics","Oakland Coliseum",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/18/10,"Mets at Braves","Turner Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/18/10,"Nationals at Cardinals","Busch Stadium",05:15:00 PM,06:15:00 PM,07:15:00 PM,08:15:00 PM
05/18/10,"Pirates at Phillies","Citizens Bank Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/18/10,"Red Sox at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/18/10,"Rockies at Cubs","Wrigley Field",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/18/10,"Royals at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/18/10,"Twins at Blue Jays","Rogers Centre",09:37:00 AM,10:37:00 AM,11:37:00 AM,12:37:00 PM
05/18/10,"White Sox at Tigers","Comerica Park",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/19/10,"Angels at White Sox","U.S. Cellular Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/19/10,"Blue Jays at Mariners","Safeco Field",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/19/10,"Brewers at Pirates","PNC Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/19/10,"Cubs at Phillies","Citizens Bank Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/19/10,"Giants at Diamondbacks","Chase Field",06:40:00 PM,07:40:00 PM,08:40:00 PM,09:40:00 PM
05/19/10,"Marlins at Cardinals","Busch Stadium",05:15:00 PM,06:15:00 PM,07:15:00 PM,08:15:00 PM
05/19/10,"Mets at Nationals","Nationals Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/19/10,"Orioles at Rangers","Rangers Ballpark in Arlington",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/19/10,"Padres at Dodgers","Dodger Stadium",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/19/10,"Rays at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/19/10,"Reds at Braves","Turner Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/19/10,"Rockies at Astros","Minute Maid Park",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/19/10,"Royals at Indians","Progressive Field",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/19/10,"Tigers at Athletics","Oakland Coliseum",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/19/10,"Twins at Red Sox","Fenway Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/20/10,"Angels at White Sox","U.S. Cellular Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/20/10,"Blue Jays at Mariners","Safeco Field",12:40:00 PM,01:40:00 PM,02:40:00 PM,03:40:00 PM
05/20/10,"Brewers at Pirates","PNC Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/20/10,"Cubs at Phillies","Citizens Bank Park",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/20/10,"Giants at Diamondbacks","Chase Field",06:40:00 PM,07:40:00 PM,08:40:00 PM,09:40:00 PM
05/20/10,"Marlins at Cardinals","Busch Stadium",10:40:00 AM,11:40:00 AM,12:40:00 PM,01:40:00 PM
05/20/10,"Mets at Nationals","Nationals Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/20/10,"Orioles at Rangers","Rangers Ballpark in Arlington",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/20/10,"Padres at Dodgers","Dodger Stadium",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/20/10,"Rays at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/20/10,"Reds at Braves","Turner Field",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/20/10,"Rockies at Astros","Minute Maid Park",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/20/10,"Royals at Indians","Progressive Field",09:05:00 AM,10:05:00 AM,11:05:00 AM,12:05:00 PM
05/20/10,"Tigers at Athletics","Oakland Coliseum",12:35:00 PM,01:35:00 PM,02:35:00 PM,03:35:00 PM
05/20/10,"Twins at Red Sox","Fenway Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/21/10,"Angels at Cardinals","Busch Stadium",05:15:00 PM,06:15:00 PM,07:15:00 PM,08:15:00 PM
05/21/10,"Blue Jays at Diamondbacks","Chase Field",06:40:00 PM,07:40:00 PM,08:40:00 PM,09:40:00 PM
05/21/10,"Braves at Pirates","PNC Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/21/10,"Brewers at Twins","Target Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/21/10,"Cubs at Rangers","Rangers Ballpark in Arlington",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/21/10,"Giants at Athletics","Oakland Coliseum",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/21/10,"Marlins at White Sox","U.S. Cellular Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/21/10,"Orioles at Nationals","Nationals Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/21/10,"Padres at Mariners","Safeco Field",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/21/10,"Rays at Astros","Minute Maid Park",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/21/10,"Red Sox at Phillies","Citizens Bank Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/21/10,"Reds at Indians","Progressive Field",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/21/10,"Rockies at Royals","Kauffman Stadium",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/21/10,"Tigers at Dodgers","Dodger Stadium",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/21/10,"Yankees at Mets","Citi Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/22/10,"Angels at Cardinals","Busch Stadium",11:15:00 AM,12:15:00 PM,01:15:00 PM,02:15:00 PM
05/22/10,"Blue Jays at Diamondbacks","Chase Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/22/10,"Braves at Pirates","PNC Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/22/10,"Brewers at Twins","Target Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/22/10,"Cubs at Rangers","Rangers Ballpark in Arlington",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/22/10,"Giants at Athletics","Oakland Coliseum",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/22/10,"Marlins at White Sox","U.S. Cellular Field",11:05:00 AM,12:05:00 PM,01:05:00 PM,02:05:00 PM
05/22/10,"Orioles at Nationals","Nationals Park",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/22/10,"Padres at Mariners","Safeco Field",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/22/10,"Rays at Astros","Minute Maid Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/22/10,"Red Sox at Phillies","Citizens Bank Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/22/10,"Reds at Indians","Progressive Field",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/22/10,"Rockies at Royals","Kauffman Stadium",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/22/10,"Tigers at Dodgers","Dodger Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/22/10,"Yankees at Mets","Citi Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/23/10,"Angels at Cardinals","Busch Stadium",11:15:00 AM,12:15:00 PM,01:15:00 PM,02:15:00 PM
05/23/10,"Blue Jays at Diamondbacks","Chase Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/23/10,"Braves at Pirates","PNC Park",10:35:00 AM,11:35:00 AM,12:35:00 PM,01:35:00 PM
05/23/10,"Brewers at Twins","Target Field",11:10:00 AM,12:10:00 PM,01:10:00 PM,02:10:00 PM
05/23/10,"Cubs at Rangers","Rangers Ballpark in Arlington",11:05:00 AM,12:05:00 PM,01:05:00 PM,02:05:00 PM
05/23/10,"Giants at Athletics","Oakland Coliseum",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/23/10,"Marlins at White Sox","U.S. Cellular Field",11:05:00 AM,12:05:00 PM,01:05:00 PM,02:05:00 PM
05/23/10,"Orioles at Nationals","Nationals Park",10:35:00 AM,11:35:00 AM,12:35:00 PM,01:35:00 PM
05/23/10,"Padres at Mariners","Safeco Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/23/10,"Rays at Astros","Minute Maid Park",11:05:00 AM,12:05:00 PM,01:05:00 PM,02:05:00 PM
05/23/10,"Red Sox at Phillies","Citizens Bank Park",10:35:00 AM,11:35:00 AM,12:35:00 PM,01:35:00 PM
05/23/10,"Reds at Indians","Progressive Field",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/23/10,"Rockies at Royals","Kauffman Stadium",11:10:00 AM,12:10:00 PM,01:10:00 PM,02:10:00 PM
05/23/10,"Tigers at Dodgers","Dodger Stadium",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/23/10,"Yankees at Mets","Citi Field",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/24/10,"Blue Jays at Angels","Angel Stadium of Anaheim",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/24/10,"Pirates at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/24/10,"Red Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/24/10,"White Sox at Indians","Progressive Field",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/25/10,"Astros at Brewers","Miller Park",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/25/10,"Athletics at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/25/10,"Blue Jays at Angels","Angel Stadium of Anaheim",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/25/10,"Braves at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/25/10,"Cardinals at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/25/10,"Diamondbacks at Rockies","Coors Field",05:40:00 PM,06:40:00 PM,07:40:00 PM,08:40:00 PM
05/25/10,"Dodgers at Cubs","Wrigley Field",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/25/10,"Nationals at Giants","AT&T Park",07:15:00 PM,08:15:00 PM,09:15:00 PM,10:15:00 PM
05/25/10,"Phillies at Mets","Citi Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/25/10,"Pirates at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/25/10,"Rangers at Royals","Kauffman Stadium",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/25/10,"Red Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/25/10,"Tigers at Mariners","Safeco Field",07:10:00 PM,08:10:00 PM,09:10:00 PM,10:10:00 PM
05/25/10,"White Sox at Indians","Progressive Field",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/25/10,"Yankees at Twins","Target Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/26/10,"Astros at Brewers","Miller Park",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/26/10,"Athletics at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/26/10,"Blue Jays at Angels","Angel Stadium of Anaheim",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/26/10,"Braves at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/26/10,"Cardinals at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/26/10,"Diamondbacks at Rockies","Coors Field",05:40:00 PM,06:40:00 PM,07:40:00 PM,08:40:00 PM
05/26/10,"Dodgers at Cubs","Wrigley Field",05:05:00 PM,06:05:00 PM,07:05:00 PM,08:05:00 PM
05/26/10,"Nationals at Giants","AT&T Park",07:15:00 PM,08:15:00 PM,09:15:00 PM,10:15:00 PM
05/26/10,"Phillies at Mets","Citi Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/26/10,"Pirates at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/26/10,"Rangers at Royals","Kauffman Stadium",11:10:00 AM,12:10:00 PM,01:10:00 PM,02:10:00 PM
05/26/10,"Red Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/26/10,"Tigers at Mariners","Safeco Field",12:40:00 PM,01:40:00 PM,02:40:00 PM,03:40:00 PM
05/26/10,"White Sox at Indians","Progressive Field",09:05:00 AM,10:05:00 AM,11:05:00 AM,12:05:00 PM
05/26/10,"Yankees at Twins","Target Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/27/10,"Astros at Brewers","Miller Park",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/27/10,"Athletics at Orioles","Oriole Park at Camden Yards",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/27/10,"Braves at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/27/10,"Cardinals at Padres","PETCO Park",03:35:00 PM,04:35:00 PM,05:35:00 PM,06:35:00 PM
05/27/10,"Diamondbacks at Rockies","Coors Field",12:10:00 PM,01:10:00 PM,02:10:00 PM,03:10:00 PM
05/27/10,"Dodgers at Cubs","Wrigley Field",11:20:00 AM,12:20:00 PM,01:20:00 PM,02:20:00 PM
05/27/10,"Nationals at Giants","AT&T Park",12:45:00 PM,01:45:00 PM,02:45:00 PM,03:45:00 PM
05/27/10,"Phillies at Mets","Citi Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/27/10,"Pirates at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/27/10,"Royals at Red Sox","Fenway Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/27/10,"White Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/27/10,"Yankees at Twins","Target Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/28/10,"Astros at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/28/10,"Athletics at Tigers","Comerica Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/28/10,"Cardinals at Cubs","Wrigley Field",11:20:00 AM,12:20:00 PM,01:20:00 PM,02:20:00 PM
05/28/10,"Diamondbacks at Giants","AT&T Park",07:15:00 PM,08:15:00 PM,09:15:00 PM,10:15:00 PM
05/28/10,"Dodgers at Rockies","Coors Field",06:10:00 PM,07:10:00 PM,08:10:00 PM,09:10:00 PM
05/28/10,"Indians at Yankees","Yankee Stadium",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/28/10,"Mariners at Angels","Angel Stadium of Anaheim",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/28/10,"Mets at Brewers","Miller Park",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/28/10,"Nationals at Padres","PETCO Park",07:05:00 PM,08:05:00 PM,09:05:00 PM,10:05:00 PM
05/28/10,"Orioles at Blue Jays","Rogers Centre",04:07:00 PM,05:07:00 PM,06:07:00 PM,07:07:00 PM
05/28/10,"Phillies at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/28/10,"Pirates at Braves","Turner Field",04:35:00 PM,05:35:00 PM,06:35:00 PM,07:35:00 PM
05/28/10,"Rangers at Twins","Target Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/28/10,"Royals at Red Sox","Fenway Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/28/10,"White Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"Astros at Reds","Great American Ball Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"Athletics at Tigers","Comerica Park",04:05:00 PM,05:05:00 PM,06:05:00 PM,07:05:00 PM
05/29/10,"Cardinals at Cubs","Wrigley Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/29/10,"Diamondbacks at Giants","AT&T Park",06:05:00 PM,07:05:00 PM,08:05:00 PM,09:05:00 PM
05/29/10,"Dodgers at Rockies","Coors Field",05:10:00 PM,06:10:00 PM,07:10:00 PM,08:10:00 PM
05/29/10,"Indians at Yankees","Yankee Stadium",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/29/10,"Mariners at Angels","Angel Stadium of Anaheim",03:33:00 AM,03:33:00 AM,03:33:00 AM,03:33:00 AM
05/29/10,"Mets at Brewers","Miller Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"Nationals at Padres","PETCO Park",05:35:00 PM,06:35:00 PM,07:35:00 PM,08:35:00 PM
05/29/10,"Orioles at Blue Jays","Rogers Centre",10:07:00 AM,11:07:00 AM,12:07:00 PM,01:07:00 PM
05/29/10,"Phillies at Marlins","Sun Life Stadium",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"Pirates at Braves","Turner Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"Rangers at Twins","Target Field",01:10:00 PM,02:10:00 PM,03:10:00 PM,04:10:00 PM
05/29/10,"Royals at Red Sox","Fenway Park",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/29/10,"White Sox at Rays","Tropicana Field",04:10:00 PM,05:10:00 PM,06:10:00 PM,07:10:00 PM
05/30/10,"Astros at Reds","Great American Ball Park",10:10:00 AM,11:10:00 AM,12:10:00 PM,01:10:00 PM
05/30/10,"Athletics at Tigers","Comerica Park",10:05:00 AM,11:05:00 AM,12:05:00 PM,01:05:00 PM
05/30/10,"Cardinals at Cubs","Wrigley Field",11:20:00 AM,12:20:00 PM,01:20:00 PM,02:20:00 PM
05/30/10,"Diamondbacks at Giants","AT&T Park",01:05:00 PM,02:05:00 PM,03:05:00 PM,04:05:00 PM
05/30/10,"Dodgers at Rockies","Coors Field",12:10:00 PM,01:10:00 PM,02:10:00 PM,03:10:00 PM
